line_id,variant_id,noisy,clean
201,3,بو فرقهز باخصوص اشکی اوقراينا وطنپزورلرندن تركب ىیدییور و برورامنه کليجه، سائر اوروپا ممالکندهموجود فرق مماثله نك پر وغرامنه تماميله مطابق ایددی .,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,4,ب قزقه با حصو ص اسکی اوراينعا وطنپرورلندن تر کب ایدییور و بروشرامنه کلنجه سائر اوزوپا ممالکنده موجود فرق مماثلة نك پر وغرامهنه تما ميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,5,تو فرفه با خصوص اسکی اوقراينا وظنپرورلرندن ترکب ىیدنییورح و بروشرىمنهط کلنج، سائزة ىوروپاممىلکنهموخود فرقي مماثله نك ر وغرامنه تماميله ط ابق ا یی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,6,بو فرقه ا خصوص اسكی اوقراينا وطنرورلردت ترکب ایدییورو بروشرامنه کلنجه، سائر اوروپا ممادلکنده موجود فرقماثله نك پر وغضرامنه ثماميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,7,بو فرفه با خصوض اسکی ىوقراين ا وطنپرورلرندند ترکب ایدیی ور و بروشرمنه کلنحه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميلة مطىبق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,8,بو فرقه باخصوص اسکیاوقزاينا وطنپرورلرندن ترکب ایدییور و بروش رامن كلنجه، ش ائر اوروپا ممالکنده موجود فرق مماثله ك پر وغرامنه تماميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,9,بو فرقه با خصوص ىسکی ا وقراينا وطنپرورلز نن ت رکب ایدییور و بوشرامنه کلنجه، سائر اوروپا ممالکنده مسوحود فرق مماثله نك پر ورامنه تمامکله مطبق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,10,بو فرقهآ با خصوض اضشکی اوقغزايا ونپرورلزندن ترکب ایدییورأ و بروشرىمنه کلنجة، سائر اوروپا ممال کحنده موجود فرق مماثلة نك پر وغرىمنه تماميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,11,يو فرق بى خصوص اسکی اوقرايننا وطهپرورلزندن ترکب ایةدییور و بروشامنه کلنجة، سائر اورو پا ممالکنده موجود فرق ماحثله نك پر وغرمنه تم اميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,12,بو فرقه با خصوص اسک اوقراکنا وطنپرورلند ترکبىدییوز و بروشرامنه کلنجه، سائز اوروپا ممالکنذه مجود فرق ممااثله نك پر وغرامه تمامي له مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,13,بو فرقه بى خصوص اسکیش اوفراينا طيپرکورلزنذن تركبایدییوز و برشزامنه کلنجه، سائ اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,14,و ف رقه با خصوص ىسکی اوقرينا وطنپررلرندن ترکب اید ییر و بروشرامنه کلنجه، سائر اوروپا ممالکنفد ه موود فرق ممثله نك پ وغرامنه تماميله مطىبق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,15,بو فرقه با جصوص اسکی ىوقراينا وطنپروزلرندن ترکب ایی یور و بروشرامنه کلنج ه، سائر اوروپا ممالکنده موخود فرق ممىثله نك پر وغرامن تماميه مطاحبق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,16,بو فرقه با خصوص اسکی اوقرايت وطنپرورلرندن ترکب ایدییورط و بزوشامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وعرامبه تماميلة مطابق ایذی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,17,بو فرقه با خصوص اسكیاوقرايتاا وطنپرآورلرندن ترکب ایدییور و بروشرامنه کلنج ه، سائر اآوروپا ممالکند موجود فرق مماثلة نك پر وغزامنة تماميله مطابق اید.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,18,بو فرقه با خصوص اسکی اوقخراقينا وطنپرورلزندن ترکب ىیدییور وبروشرامنه کلنجه، سائر اوروپا ممالکندة موخود فرق مماثله نك پر وغرامنة ماميله مطابق ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
201,19,بو فرقه با خصوص اسکی ا وقرايتا و طنپرورلرن دن تزکب ایدییور و بروشرامنه کلنه، سائر اوروپا ممالکنة موجود فزق مماثله نك پر وغرامه بماميله طابقف ایدی.,بو فرقه با خصوص اسکی اوقراينا وطنپرورلرندن ترکب ایدییور و بروشرامنه کلنجه، سائر اوروپا ممالکنده موجود فرق مماثله نك پر وغرامنه تماميله مطابق ایدی.
161,0,وىلحاصل روسیەده کی اوفرايناليلر هرکته ملیەسی کونذن کونه کسب وسعت و اهثمیت ادییور وأشمديدن ثم ره لرنى ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,1,والاضل روسیەده کی اوقرىيناليلر هرکت ملیەىسی کوندن کونه کسب وسعت و اهمیت ایدیأیور وشمديذن ثمرة لريى ويرمكهباشلکور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,2,والحاصل روسیيەده کیاوف رايناليلر حرکت ملیەسی وهندنکوبه ک سبأ وسعت و اةم یت ایذییور وشمديدن يمره رنى ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,3,والحاصل روسیەده کی اوقايناليلر حرکت ملیەسی کوند کونه کسبوسعت و اهمیت ایدییور وشمدىدن تمزه لرنى ويرمكه بىشليور,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,4,واهلهاصل روسیەده کی اوقرايناليلر حرکتص ملیەسی کونن کونة كب وسع و اةمیت ایدییور وشمديدن ثمره لرنى وحيمكه باش ليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,5,والحاصل روسیەد کی اوقرايناليلر هر کت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليوخر.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,6,والحاصل روسیەده کی اوکقرايناليلر حرکت ملیەسی کوندي کونه کسب وسعت و اهمیت ایدییوز وشمدکدن ثمره لنى ويرمكة باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,7,والحاصل روسیەده کی اوقرانا ليلر حريت میەسی کوندن كونة کشب وسعتج اةمیت ایدییر وشمديدن ثمره لرنى ويرمكه باشلفيور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,8,والحاصل روسەده کی اوقرايناليل حرتک ملیەسی كوجندن کونه کست وسفعت و اةمیت ایدییور وشمديدن تمره لرنى ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,9,والحاصل روس یەده كی اوقرايناليلر حرکت لیەسی يونذنکونه کسب و سغت و اهمیت ایدییوز وشمديدثمرة لزنى ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,10,والحىصل روسیەذه کی اوقرايياليلر حرکت ملیەسی کوندن يونر ه کسب وسعت و اهمیت یدیشیور وسمذيدن ثمره لرنى ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,11,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کون کسب وسعت و اهمیت ایدییور وشمديدن ثمره لر ويرمكه ثاقشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,12,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کونذن کونه کسب وسعت و اهمیهت ایدییوزوشمد يدن ثمرة لرنىس ويرمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,13,والحاصل روسیەذة کی اوقرايناليلر هرکت ملیەسی کوندن کونه کسب وسغت و همیت اأیدییور وشمديدن ثمره لرنى ورمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,14,والهال ر سیضەده کی اوقراينالکل هرکب ملیەحسی کو ندب کونه کسب وسعت و اهمیت ایدییور و شمديدن ثمه لرنى وکرمكه باسليور.ش,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,15,والحاصل روسیەده کیج اوقراياليلر حزکن ملیەسی کوندن کونه کسب وسعت و اهمیت ای دییور وسمدکدن ثمره لرنى ويرمكه باشليوز.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,16,والحاصل رثسیەده كی اوقرايناليلز حرکت لیەسی کوندن کون کسب وسعي و اهمیت ایدییور وشمدكديثمرهک لرنى وىرمكه باشليوز.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,17,والحاصل روسیەده کی اوقرايناليلر حر کت ملیەسی كوندن کونه کسب وست و اهمیت ایدییور وشمديدن ث مرة لرنهى ويرم كه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,18,الحاصل روسایەده کی اوقرايناليلر هرکت ملیەس ی کوندن کونه کسب وسعت و اةمیتایدییور وشمديدن ثمرة لرن ويررمكه باشليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
161,19,والحاصل رویەده کی اوقراظينلكلر حرکت ملیەسیظ کندنکونه کسب وسعت واهمیت ایدییور وشمديدن ثمره لرنى ويرمكة باسليور.,والحاصل روسیەده کی اوقرايناليلر حرکت ملیەسی کوندن کونه کسب وسعت و اهمیت ایدییور وشمديدن ثمره لرنى ويرمكه باشليور.
43,0,يورکیەیی ىوتن يدنخي واون سكزنجى عصلررده اوقراینای,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,1,تورکیەیی اون ينجىواون سكرنجى صرلرده اوحقرایثایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,2,تورکیەیی اون يدنجا واسون سكزجيصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,3,تور کیەیی اوةن يدنجى واون سكزنجى عصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,4,ت وركیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینای,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,5,تورکیەیی اون ي دنجى واوي سكزنجا عصر لرده اوقراینای,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,6,تکوكرکیەیی اون يدنجى واون سكزنجى عصرلردة اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,7,توجركیەیی اون يدنجى واون سكزنج عصرلزده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,8,تو رکیەخیی اون يدنجى واون سكزنى عصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,9,تورکیەیی اون يدنجىظ واون سكز نجعصرلرده ا وقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,10,تورکیەیی اون يدنجى واون سزنج غصزلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,11,تور کیەیی اون يدنحى واون سكزنجى عصرلرده اوقزایثایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,12,تو رکیەیی اون يدنجى واونسكزنجى عصلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,13,تورکیەیی اون يذنجى واو سكزنجى عصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,14,توریەیی اون يدنجى واون سكزنجى عصرلردکه اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,15,تورك یەییىون يدنجى واون سيزنجى عخصرلردة اوقرانای,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,16,تورکیەیی اوييدنجى واون سكزنى عصرلرده ا وقرىینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,17,تورکییی اون يدنجى واون سزنى عصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,18,ثورکیەیی اون يدطنجى واون سكزنجى عصرلرده اوقراینىیی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
43,19,يورکیەی اون يدنجى واون سكزكنجى عصرلرده اوقراینایی,تورکیەیی اون يدنجى واون سكزنجى عصرلرده اوقراینایی
217,0,مع مافيه ساهة عميياتده اونلر آن جق اوقراینایه آز چوق واسعويى محدود بر مختریت تخشی ايچون مطالبەلر درم یا ب ایتم ک دن بشقه برشی یا ة میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,1,مع مفيه ساحة عميايدهاونلرآنخق اوقراینایه آز چوق واسع ويا محدود بر مخناریت بخشی اچن مطلبەلر درمیانایتمکدن بشقه برشی یا پة میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,2,مع مافيه سا ة عمليايده اونلر آنجق اوقراینایه آز چوق اسع ويا محدد بر مختاریت شی ايچون مطالبەلر درمیاتن اتمکدت بشقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,3,مع مافي ساحه عملياتده اونلر آنثج اوفراینایه آز چوق واسع ويى مدود بر مختاریخت بخشی ايچن مطالبەلر درمیان ایتمکذن بشقه برشی یا په میورلرکدی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,4,مع مافيه ساحه عملياتده اوأنلر آنجق اوقرانایه آزچوق واسع وىاك محدود برمخثاریت بخشیايچونمطالبەلر درمیاي یتمکدن بشقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,5,مع مافىه ساحة عملياتده اون ل آنجق اوفرایایه آز چو وسع ويا محدوذ بر مختاریت تخشی ايچون مطالبەلر درمیان اتمکدن بشفه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,6,مع مافيه ساحة عملياتده اونلر آنطحق اوقراینایه از چوق واس وا محدود بر مختاریت بخشی ايچون مطالبەلرذرمیان ایمکدن بشقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,7,مع مافيه ساحة عملياتدة اونلز آنجق اوقزاینایه آز چوق واشع ويا محدود تر مختاریت بخشی ايفچون مطالبەلر دمیات ایتمکدن بشقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,8,مع مىفکة ساحة عمياتد اونل آنجق اوقراینایه از چوق واسع ويى محدود بز مختار یت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا پة میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,9,مع ما فيه ساحة عمليخاتده اونلر آنجق اوقراینایه آ چو واسغ ويعا محدود بر مختاریت بجشی ايچون مظالبەلردرمیان ایتمکدن بشقه برشی یا په میورلدی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,10,مع مايه سح عمليابده اونلر آنجقاوقراینایه آز چق واسع وكا محدود برمختاریت بشی ايچوغن مطالب ەلر درمیان ایتمکدن بشفه ثرشی یا په میورل ردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,11,مع مافيه ساح ة عملياثده اونلز آنجق اقراینایه آ ز چوق واسعن وكا محدود بر مختاریت بخشی چون مطالبەلر دمیىن ایيمکدن شقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,12,مع مافيه ساحة عملاتده اونلر آثجق اوقراینایه آز چوقط واسع ويا محدود بر مخاریت بخشی اكچون مطىلبەلر ذرمیان ایتمكدن بشقه برشییا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,13,مع مافيه شاحه عملىاده اونلر آن جق اوق راینایه آز چوق وا سع ويى محدود بر مختاریت تخشی ايچ وي مطالنەلر درمیىناتمکدن بشفه برشی یا په میورلردیا.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,14,مع مافيه سفاحة عملاتده اونلر آنجف ىوقرباینایهآز چوق واسع وكا محدود بر مختاریت بخشی اكچون مطالبەلر درمیان ایتمکدن بشقه برشی یى په میورل ردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,15,مع مافيه ساحة عم لياتده اونلر آنجق اوقراینایهآ ز چوق وىسغ و يا محدود بر مختاریت بخشیف ايچون مطالبەلر درمیان ایتمکدن شقف برش ی یاه میورلردی,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,16,مع مافه سهة عملياتده اونلر آنح اوقراینیه آز چوق واسع ويامحذود بر مختریت بخش ايون مطلبەلر درمیاب ىیتمکدن بشقه برشی یا په میورلعردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,17,مع ماظفيه ساحة عملياتده اونلر آنجق اإوقراینایه آز چوق واسع وي محدود بر مختاریت بخ شیايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,18,مع مافيه ساحة عملياتذة اونل ر آنجق ا وقراینایه آر چوق واشع ويا محدودبر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا پة میورلردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
217,19,مع مافيهع ساهة عملکاتده اويلر آعنجقث اوقراینایةآز چوقواسع ويا محظدود بر مأجتىریت بخشیايچون مطاليقەلر درمیان ایتمکديبشعقه برشی یى په میولردی.,مع مافيه ساحة عملياتده اونلر آنجق اوقراینایه آز چوق واسع ويا محدود بر مختاریت بخشی ايچون مطالبەلر درمیان ایتمکدن بشقه برشی یا په میورلردی.
190,0,بو فره اوفرايثا حياتنه فيشضدار بر نیکیانی و فعالیت روحتی موفق صتيله فديم اوقراينـا محافل اج تماعيەنه دی بر ن فحه حیات اوفله دی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,1,نو فرقة اوقزطاينا حياتنه فيضدار بر يیکیانی و فعىلین روحتی موفف صورتيله قديم ىوقراکنـا محافل اجتماعيەسنه دخی بر نفهه حیات اوفله دی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,2,بو فره اوقراينا هکاتنه فيضدار بر نیکیانی و فعالیت روحتی مدوفق صورتىله قدكم اوقراينرـا محاف ل اجتماعيەسنه دخی بر نفدحة حیات اوفله د .,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,3,بو فرقه اوقراينا حياتنه فيضدىر بر نیيیانی و فعالیت روحتی موفق صورتيلهص قذيم اوقراكـا محافل ىجتماعەسن دخی بر فحة حیات اوفله دی .,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,4,بو ق رق ةص اوقراينا حيتنه فيضدار بر نیکیانی وفعالیت روحتی موفق صورتيلة قديم اوقرىينـا محاشفل اجتماعيەسنه دخی بر نحه حیات اوفله دی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,5,بوثفرفه اوقراينا حياتن فيقضدار بر نیکیانیو فعالیت روحتی مفق صورتيله قديم وقرىينـا محافل ىجتماعيەسنه دخ بر نفحه حیات ىوفله دی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,6,بو فرق اوقراينا حياتنه فيضدار بر یکیانی و فععالین ز وحتی موفق صورتيله قدكم ىوقراييـا محافلا جتماعيەسنه ذخی بر ثفحهحیاتاوقلة ذی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
190,7,بو فرقه اوقراينا حياتنه فيضدار بر نیکینی و فالایت روحيی موقق صورتيله قذيم اوقخراينـى حافل اجتماعيەسبه دخی بر نفحه حیاتاوفله دی.,بو فرقه اوقراينا حياتنه فيضدار بر نیکیانی و فعالیت روحتی موفق صورتيله قديم اوقراينـا محافل اجتماعيەسنه دخی بر نفحه حیات اوفله دی.
